year_x,title,published_at,updated_at,category,song_title,artist,workers,img,winner,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,valence,year_y
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Song Of The Year,This Is America,,"Donald Glover, Ludwig Göransson & Jeffery Lamar Williams, songwriters (Childish Gambino)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Childish%2BGambino/Childish%2520Gambino_1_1_1591112936.jpg?itok=AU_J_f8x,True,0.117,['Childish Gambino'],0.8540000000000001,225773.0,0.463,1.0,0b9oOr2ZgvyQu88wzixux9,0.0,5.0,0.354,-6.159,1.0,73.0,2018-05-06,0.13699999999999998,120.024,0.5489999999999999,2018.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best New Artist,Dua Lipa,,,,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Pop Solo Performance,Joanne (Where Do You Think You're Goin'?),Lady Gaga,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lady%2BGaga/Lady%2520Gaga_1_1_1594731362.jpg?itok=O8WmBmXy,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Pop Duo/Group Performance,Shallow,Lady Gaga & Bradley Cooper,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lady%2BGaga/Lady%2520Gaga_1_1_1594731362.jpg?itok=O8WmBmXy,True,0.371,"['Lady Gaga', 'Bradley Cooper']",0.5720000000000001,215733.0,0.385,0.0,2VxeLyX666F8uXCJ0dZF8B,0.0,7.0,0.231,-6.362,1.0,84.0,2018-10-05,0.0308,95.799,0.32299999999999995,2018.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.7,['Frank Sinatra'],0.401,276800.0,0.381,0.0,3spdoTYpuCpmq19tuD0bOe,0.0,2.0,0.122,-7.457999999999997,1.0,73.0,1969-03,0.0274,75.454,0.229,1969.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.0105,['Usher'],0.815,214853.0,0.521,0.0,5PIveStlGgjVL54GpVcqxr,0.0,5.0,0.0509,-8.177999999999999,0.0,52.0,1997-09-16,0.136,90.079,0.887,1997.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.02,['Limp Bizkit'],0.5760000000000001,272973.0,0.8640000000000001,1.0,2gSVKxPDww9Eep5rdvtdem,1.68e-06,6.0,0.6829999999999999,-3.981,1.0,70.0,2000-10-17,0.0462,97.225,0.609,2000.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.0842,['The Shadows'],0.542,139893.0,0.6829999999999999,0.0,2w6zTAJSrBA1nSbjT5RWXV,0.0,7.0,0.159,-8.493,1.0,1.0,1991,0.0316,139.249,0.764,1991.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.524,"['Frank Sinatra', 'Luciano Pavarotti']",0.382,212840.0,0.322,0.0,3N3xHMAngaQq1htw6oSmnt,0.00215,0.0,0.127,-10.614,1.0,45.0,1969-03-01,0.0282,144.836,0.416,1969.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.0935,['Calvin Harris'],0.8190000000000001,219160.0,0.913,0.0,1vvNmPOiUuyCbgWmtc6yfm,3.72e-05,4.0,0.161,-3.059,0.0,74.0,2016-09-16,0.0427,119.989,0.536,2016.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.246,['TIGER B. SMITH'],0.473,269947.0,0.522,0.0,3NZl4p23AmDxDm75AzQMSB,7.28e-06,2.0,0.185,-8.796,1.0,0.0,2018-04-17,0.0317,154.136,0.16,2018.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.0994,['Ella Mai'],0.812,191981.0,0.46,1.0,3x4Zx0rPoW6kErSDK8SSnW,0.0,5.0,0.114,-6.316,1.0,70.0,2017-02-22,0.173,100.042,0.193,2017.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.818,['Frank Sinatra'],0.219,275973.0,0.294,0.0,6XxspRs2kz7e7ymf5qwQdq,0.0,2.0,0.11,-11.173,1.0,28.0,1969-03-01,0.0311,72.266,0.229,1969.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.0055,['NotteNera'],0.423,229506.0,0.826,0.0,2ntnDiS9vmUi5H65UQPKCQ,0.0,2.0,0.141,-5.665,1.0,0.0,2018-12-29,0.306,189.446,0.406,2018.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.376,"['Frank Sinatra', 'Willie Nelson']",0.398,263787.0,0.304,0.0,5KjdluUFr4XBKu9yO1egyE,0.0,0.0,0.123,-12.593,1.0,27.0,1969-03-01,0.0323,145.761,0.448,1969.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.0987,"['Dropgun', 'Asketa', 'Jessame']",0.406,175238.0,0.8440000000000001,0.0,5NvrN9G3hc5LA7MbjrLWpn,0.000135,9.0,0.335,-2.6,0.0,0.0,2018-09-28,0.322,124.73,0.65,2018.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional Pop Vocal Album,My Way,Willie Nelson,"Buddy Cannon & Matt Rollings, producers; Tony Castle, Steve Chadie & Ed Cherney, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x,True,0.8640000000000001,['Elvis Presley'],0.516,273893.0,0.271,0.0,4tlaJa7CjOTsLSwqYkk2cV,0.037000000000000005,0.0,0.171,-12.138,1.0,46.0,1995,0.0267,102.035,0.207,1995.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Pop Vocal Album,Sweetener,Ariana Grande,"Pharrell Williams, producer; Mike Larson, engineer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ariana%2BGrande/Ariana%2520Grande_1_1_1578384678.jpg?itok=Amj90j13,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Dance Recording,Electricity,Silk City & Dua Lipa Featuring Diplo & Mark Ronson,"Jarami, Alex Metric, Riton & Silk City, producers; Josh Gudwin, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Silk%2BCity/Silk%2520City_1_1_1581628566.jpg?itok=AbWKBXwp,True,0.0621,['Captain Beefheart & His Magic Band'],0.534,186400.0,0.813,0.0,0LcfPNErwpUQHoUI2TRS56,0.305,7.0,0.168,-7.709,1.0,34.0,1967,0.0483,117.7,0.595,1967.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Dance Recording,Electricity,Silk City & Dua Lipa Featuring Diplo & Mark Ronson,"Jarami, Alex Metric, Riton & Silk City, producers; Josh Gudwin, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Silk%2BCity/Silk%2520City_1_1_1581628566.jpg?itok=AbWKBXwp,True,0.0452,['Midnight Star'],0.915,419467.0,0.76,0.0,1F8n34qAZhAG3aSks1jVxN,0.000715,9.0,0.0989,-7.655,1.0,26.0,1983-01-01,0.0843,122.43,0.72,1983.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Dance Recording,Electricity,Silk City & Dua Lipa Featuring Diplo & Mark Ronson,"Jarami, Alex Metric, Riton & Silk City, producers; Josh Gudwin, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Silk%2BCity/Silk%2520City_1_1_1581628566.jpg?itok=AbWKBXwp,True,0.8420000000000001,['Joni Mitchell'],0.653,181573.0,0.26,0.0,3hQgE0k10kcyQaz3V4XjuD,0.0,11.0,0.109,-11.982,1.0,27.0,1972-11-01,0.0331,105.751,0.535,1972.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Dance Recording,Electricity,Silk City & Dua Lipa Featuring Diplo & Mark Ronson,"Jarami, Alex Metric, Riton & Silk City, producers; Josh Gudwin, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Silk%2BCity/Silk%2520City_1_1_1581628566.jpg?itok=AbWKBXwp,True,0.0030800000000000003,['Orchestral Manoeuvres In The Dark'],0.561,212160.0,0.655,0.0,0rbgYthugGm0YW2C0RMxYZ,0.119,9.0,0.325,-12.23,0.0,38.0,1988-01-01,0.0291,81.322,0.677,1988.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Dance Recording,Electricity,Silk City & Dua Lipa Featuring Diplo & Mark Ronson,"Jarami, Alex Metric, Riton & Silk City, producers; Josh Gudwin, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Silk%2BCity/Silk%2520City_1_1_1581628566.jpg?itok=AbWKBXwp,True,0.0968,['The Avalanches'],0.53,210080.0,0.77,0.0,0Mg6Z3OP9fwIEPWHXsnufL,0.0388,6.0,0.18600000000000005,-7.401,0.0,40.0,2000-01-01,0.0669,105.029,0.43,2000.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Dance Recording,Electricity,Silk City & Dua Lipa Featuring Diplo & Mark Ronson,"Jarami, Alex Metric, Riton & Silk City, producers; Josh Gudwin, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Silk%2BCity/Silk%2520City_1_1_1581628566.jpg?itok=AbWKBXwp,True,9.59e-05,['Something For Kate'],0.299,230000.0,0.648,0.0,5ORG67RvkCA33KlzUR2h2T,0.59,4.0,0.11,-5.4510000000000005,0.0,13.0,2007-08-18,0.0421,104.504,0.404,2007.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Dance/Electronic Album,Woman Worldwide,Justice,"Justice, producers; Justice, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Justice/Justice_1_1_1575363094.jpg?itok=NoZFQoef,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Contemporary Instrumental Album,Steve Gadd Band,Steve Gadd Band,"Rich Breen, engineer/mixer",,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Rock Performance,When Bad Does Good,Chris Cornell,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chris%2BCornell/Chris%2520Cornell_1_1_1596467945.jpg?itok=KmGk0Oi4,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Metal Performance,Electric Messiah,High On Fire,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/High%2BOn%2BFire/High%2520On%2520Fire_1_1_1581552230.jpg?itok=OngDSVSw,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Rock Song,Masseduction,,"Jack Antonoff & Annie Clark, songwriters (St. Vincent)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/jack.png?itok=qPWzu57c,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Rock Album,From The Fires,Greta Van Fleet,"Herschel Boone, Al Sutton & Marlon Young, producers; Al Sutton, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Greta%2BVan%2BFleet/Greta%2520Van%2520Fleet_1_1_1578384393.jpg?itok=CN-WN5iB,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Alternative Music Album,Colors,Beck,"Beck & Greg Kurstin, producers; Julian Burg, Serban Ghenea, David Greenbaum, John Hanes, Greg Kurstin, Florian Lagatta, Cole M.G.N., Alex Pasco, Jesse Shatkin, Darrel Thorp & Cassidy Turbin, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Beck/Beck_1_1_1578385706.jpg?itok=mG8JgiRs,True,0.0017399999999999998,['Crossfade'],0.337,198533.0,0.835,0.0,1ZtVN326V42hioNyRjU4P2,0.0,2.0,0.0945,-6.351,0.0,60.0,2004-04-13,0.057,87.561,0.418,2004.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Alternative Music Album,Colors,Beck,"Beck & Greg Kurstin, producers; Julian Burg, Serban Ghenea, David Greenbaum, John Hanes, Greg Kurstin, Florian Lagatta, Cole M.G.N., Alex Pasco, Jesse Shatkin, Darrel Thorp & Cassidy Turbin, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Beck/Beck_1_1_1578385706.jpg?itok=mG8JgiRs,True,0.0534,['Halsey'],0.512,249500.0,0.812,0.0,1TnUURhehaoMWKAqQtirm6,0.0,1.0,0.092,-4.809,1.0,70.0,2015-08-28,0.0617,100.02,0.521,2015.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Alternative Music Album,Colors,Beck,"Beck & Greg Kurstin, producers; Julian Burg, Serban Ghenea, David Greenbaum, John Hanes, Greg Kurstin, Florian Lagatta, Cole M.G.N., Alex Pasco, Jesse Shatkin, Darrel Thorp & Cassidy Turbin, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Beck/Beck_1_1_1578385706.jpg?itok=mG8JgiRs,True,0.7929999999999999,['Amos Lee'],0.6809999999999999,160453.0,0.168,0.0,72SPsHheqN6J3sI520jT9E,0.000134,7.0,0.109,-13.397,1.0,56.0,2005-01-01,0.0291,128.615,0.29,2005.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Alternative Music Album,Colors,Beck,"Beck & Greg Kurstin, producers; Julian Burg, Serban Ghenea, David Greenbaum, John Hanes, Greg Kurstin, Florian Lagatta, Cole M.G.N., Alex Pasco, Jesse Shatkin, Darrel Thorp & Cassidy Turbin, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Beck/Beck_1_1_1578385706.jpg?itok=mG8JgiRs,True,0.381,['Pharoah Sanders'],0.109,337960.0,0.507,0.0,3eHGZ4FEFCtOMlyg6LKzTg,0.0107,1.0,0.124,-9.941,1.0,21.0,1969,0.0345,84.22399999999998,0.307,1969.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best R&B Performance,Best Part,H.E.R. Featuring Daniel Caesar,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/H.E.R./H.E.R._1_1_1594631035.jpg?itok=ClJe-2MN,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional R&B Performance,Bet Ain't Worth The Hand,Leon Bridges,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Leon%2BBridges/Leon%2520Bridges_1_1_1578384624.jpg?itok=8bistHNE,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional R&B Performance,How Deep Is Your Love,PJ Morton Featuring Yebba,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/PJ%2BMorton/PJ%2520Morton_1_1_1581553476.jpg?itok=jl8z_7qP,True,0.105,['Bee Gees'],0.633,245200.0,0.35700000000000004,0.0,2JoZzpdeP2G6Csfdq5aLXP,0.0,5.0,0.133,-9.366,0.0,75.0,1979-01-01,0.0264,104.938,0.674,1979.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional R&B Performance,How Deep Is Your Love,PJ Morton Featuring Yebba,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/PJ%2BMorton/PJ%2520Morton_1_1_1581553476.jpg?itok=jl8z_7qP,True,0.0526,['Keith Sweat'],0.574,290800.0,0.313,0.0,0KgbwF3wEBvPWPwwTLo9iR,4.76e-06,2.0,0.174,-14.227,1.0,45.0,1987,0.0537,139.94,0.496,1987.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional R&B Performance,How Deep Is Your Love,PJ Morton Featuring Yebba,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/PJ%2BMorton/PJ%2520Morton_1_1_1581553476.jpg?itok=jl8z_7qP,True,0.0473,['Dru Hill'],0.7290000000000001,243360.0,0.434,1.0,60NvAO9lx0KmBNAVHIlWN6,1.23e-05,3.0,0.314,-9.111,0.0,58.0,1998-01-01,0.079,94.411,0.743,1998.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional R&B Performance,How Deep Is Your Love,PJ Morton Featuring Yebba,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/PJ%2BMorton/PJ%2520Morton_1_1_1581553476.jpg?itok=jl8z_7qP,True,0.0389,"['Calvin Harris', 'Disciples']",0.738,212640.0,0.868,0.0,0c3xtnlTX1zCxoyEQq0Qq7,0.00171,11.0,0.388,-4.373,0.0,18.0,2017-12-22,0.0731,122.003,0.336,2017.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Traditional R&B Performance,How Deep Is Your Love,PJ Morton Featuring Yebba,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/PJ%2BMorton/PJ%2520Morton_1_1_1581553476.jpg?itok=jl8z_7qP,True,0.0389,"['Calvin Harris', 'Disciples']",0.738,212640.0,0.868,0.0,22mek4IiqubGD9ctzxc69s,0.00171,11.0,0.388,-4.373,0.0,76.0,2015-07-17,0.0731,122.003,0.336,2015.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best R&B Song,Boo'd Up,,"Larrance Dopson, Joelle James, Ella Mai & Dijon McFarlane, songwriters (Ella Mai)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Joelle%2BJames/Joelle%2520James_1_1_1581553786.jpg?itok=pKQBqpQq,True,0.0862,['Ella Mai'],0.561,256064.0,0.779,0.0,0At2qAoaVjIwWNAqrscXli,0.0,10.0,0.078,-5.107,0.0,71.0,2017-02-22,0.0531,81.965,0.235,2017.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Urban Contemporary Album,Everything Is Love,The Carters,"The Carters, producers; Gimel ""Young Guru"" Keaton & Stuart White, engineers/mixers",,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best R&B Album,H.E.R.,H.E.R.,"Darhyl ""DJ"" Camper, David ""Swagg R'Celius"" Harris, H.E.R., Walter Jones & Jeff Robinson, producers; Mikinari Tsutsumi, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/H.E.R./H.E.R._1_1_1594631035.jpg?itok=ClJe-2MN,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Rap Performance,King's Dead,"Kendrick Lamar, Jay Rock, Future & James Blake",,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kendrick%2BLamar/Kendrick%2520Lamar_1_1_1596249253.jpg?itok=yNvRDP1Y,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Rap Performance,Bubblin,Anderson .Paak,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anderson%2B.Paak/Anderson%2520.Paak_1_1_1581551893.jpg?itok=uYzYyy-g,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Rap/Sung Performance,This Is America,Childish Gambino,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Childish%2BGambino/Childish%2520Gambino_1_1_1591112936.jpg?itok=AU_J_f8x,True,0.117,['Childish Gambino'],0.8540000000000001,225773.0,0.463,1.0,0b9oOr2ZgvyQu88wzixux9,0.0,5.0,0.354,-6.159,1.0,73.0,2018-05-06,0.13699999999999998,120.024,0.5489999999999999,2018.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Rap Song,God's Plan,,"Aubrey Graham, Daveon Jackson, Brock Korsan, Ron LaTour, Matthew Samuels & Noah Shebib, songwriters (Drake)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Drake/Drake_1_1_1594066654.jpg?itok=SV_b8VHJ,True,0.0332,['Drake'],0.754,198973.0,0.449,1.0,6DCZcSspjsKoFjzjrWoCdn,8.290000000000001e-05,7.0,0.552,-9.211,1.0,83.0,2018-06-29,0.109,77.169,0.35700000000000004,2018.0
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Rap Album,Invasion Of Privacy,Cardi B,"Leslie Brathwaite & Evan LaRay, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Cardi%2BB/Cardi%2520B_1_1_1581552048.jpg?itok=KP1P0IP1,True,,,,,,,,,,,,,,,,,,
2018,61st Annual GRAMMY Awards  (2018),2018-12-06T23:48:49-08:00,2019-09-10T01:06:11-07:00,Best Country Solo Performance,Butterflies,Kacey Musgraves,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kacey%2BMusgraves/Kacey%2520Musgraves_1_1_1578384727.jpg?itok=OQQ3rnwH,True,0.0583,['Michael Jackson'],0.708,279160.0,0.655,0.0,0rT9f5BSZrZ6DvzfBEckG0,2.1e-06,8.0,0.11,-2.69,1.0,57.0,2001-10-29,0.0883,89.99,0.545,2001.0
